,ID,race,class,guild,lvl_start,lvl_end,evolution,time_hours,lvl_speed,n_guilds,n_maps,n_city,n_pvp,map_beginner,map_low,map_medium,map_advanced,behaviour
3436,28002,Troll,Warrior,241,42,60,18,39.66666666666666,10.890756302521007,1,29,4.0,0.0,1.0,24.16666666666667,15.0,3.0,achiever
3437,28004,Tauren,Hunter,241,38,72,34,149.66666666666666,5.452115812917595,2,46,7.166666666666668,0.0,1.6666666666666667,36.5,85.16666666666667,66.83333333333333,achiever
3438,28009,Troll,Hunter,358,6,80,74,279.6666666666667,6.35041716328963,2,53,14.0,9.666666666666666,41.333333333333336,75.16666666666667,111.5,113.66666666666669,achiever
3439,28012,Tauren,Warrior,-1,5,5,0,2.5,0.0,1,1,2.5,0.0,0.0,0.0,0.0,0.0,socializer
3440,28053,Troll,Rogue,-1,1,1,0,2.833333333333333,0.0,2,1,2.833333333333333,0.0,0.0,0.0,0.0,0.0,socializer
3441,28056,Tauren,Druid,103,35,37,2,7.833333333333332,6.127659574468084,2,8,4.5,0.0,0.16666666666666666,3.0,1.6666666666666667,0.0,socializer
3442,28058,Orc,Warrior,-1,13,16,3,10.833333333333336,6.646153846153848,1,3,9.333333333333334,0.0,0.16666666666666666,0.0,0.0,0.0,socializer
3443,28068,Orc,Warlock,-1,52,62,10,70.33333333333333,3.4123222748815167,1,31,0.16666666666666666,0.0,3.8333333333333335,12.833333333333336,63.0,1.0,explorer
3444,28078,Tauren,Druid,169,35,35,0,29.5,0.0,3,11,24.16666666666667,0.0,2.833333333333333,3.333333333333333,0.16666666666666666,0.0,socializer
3445,28080,Troll,Warrior,-1,64,70,6,74.5,1.9328859060402688,2,27,9.333333333333334,0.8333333333333334,3.5,5.5,56.5,51.5,explorer
3446,28085,Undead,Priest,282,1,30,29,55.33333333333334,12.578313253012047,4,19,17.0,0.8333333333333334,19.5,2.333333333333333,0.16666666666666666,0.0,achiever
3447,28109,Undead,Rogue,-1,60,60,0,2.6666666666666665,0.0,1,1,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,socializer
3448,28112,Tauren,Shaman,173,27,29,2,3.6666666666666665,13.090909090909092,1,5,0.6666666666666666,0.0,0.0,2.6666666666666665,2.833333333333333,0.0,socializer
3449,28116,Tauren,Druid,168,25,33,8,15.5,12.387096774193544,2,8,1.6666666666666667,0.0,3.5,9.0,5.333333333333333,0.0,achiever
3450,28126,Undead,Warlock,62,70,70,0,116.83333333333331,0.0,1,31,9.833333333333334,47.66666666666666,2.6666666666666665,2.833333333333333,12.166666666666664,10.833333333333336,killer
3451,28135,Tauren,Warrior,115,60,60,0,6.0,0.0,1,7,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,4.166666666666667,0.3333333333333333,killer
3452,28137,Undead,Warlock,240,1,1,0,7.5,0.0,2,1,7.5,0.0,0.0,0.0,0.0,0.0,socializer
3453,28139,Troll,Hunter,161,60,70,10,117.16666666666669,2.048364153627312,2,37,3.333333333333333,0.0,6.166666666666668,5.0,78.66666666666667,53.0,explorer
3454,28142,Troll,Hunter,131,22,22,0,2.1666666666666665,0.0,1,4,1.6666666666666667,0.0,0.0,0.16666666666666666,0.0,0.0,socializer
3455,28148,Orc,Hunter,-1,60,60,0,2.333333333333333,0.0,1,5,1.0,0.0,0.5,1.0,0.8333333333333334,0.0,socializer
3456,28172,Troll,Mage,-1,42,80,38,610.6666666666666,1.4934497816593888,2,113,26.83333333333333,51.0,24.66666666666667,46.66666666666666,167.16666666666666,197.16666666666663,killer
3457,28173,Undead,Priest,-1,10,14,4,6.5,14.769230769230768,1,3,2.833333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,socializer
3458,28187,Tauren,Druid,174,41,80,39,593.3333333333334,1.5775280898876405,5,101,15.0,148.66666666666666,10.833333333333336,43.33333333333334,115.0,98.66666666666669,killer
3459,28215,Tauren,Druid,-1,27,31,4,9.833333333333334,9.762711864406779,2,5,2.333333333333333,0.0,0.0,7.333333333333332,7.0,0.0,socializer
3460,28217,Tauren,Druid,104,70,70,0,16.666666666666668,0.0,1,11,2.833333333333333,4.333333333333333,0.0,0.5,5.833333333333332,5.333333333333333,explorer
3461,28234,Undead,Warrior,5,70,70,0,72.33333333333333,0.0,1,9,5.166666666666667,0.0,0.0,0.3333333333333333,18.5,18.166666666666668,explorer
3462,28238,Tauren,Hunter,53,70,70,0,187.8333333333333,0.0,2,46,22.66666666666667,20.33333333333333,49.5,46.5,78.16666666666667,72.5,explorer
3463,28250,Undead,Mage,5,70,70,0,119.16666666666669,0.0,1,38,5.833333333333332,0.0,27.33333333333333,10.0,49.0,33.833333333333336,explorer
3464,28261,Troll,Hunter,-1,27,27,0,2.833333333333333,0.0,1,3,2.0,0.0,0.16666666666666666,0.0,0.0,0.0,socializer
3465,28270,Tauren,Druid,156,68,70,2,111.16666666666669,0.43178410794602695,2,32,1.3333333333333333,15.5,0.5,1.3333333333333333,62.83333333333334,57.16666666666666,explorer
3466,28316,Undead,Mage,282,70,70,0,291.3333333333333,0.0,3,67,35.833333333333336,43.83333333333334,17.166666666666668,20.666666666666668,68.5,58.16666666666666,killer
3467,28320,Troll,Hunter,-1,11,11,0,16.0,0.0,2,1,16.0,0.0,0.0,0.0,0.0,0.0,socializer
3468,28322,Undead,Warrior,104,62,70,8,61.5,3.1219512195121952,1,22,4.333333333333333,0.0,4.666666666666667,4.833333333333333,43.5,37.66666666666666,explorer
3469,28323,Troll,Priest,35,70,77,7,567.1666666666666,0.2962092271525125,3,56,38.0,272.8333333333333,25.33333333333333,20.666666666666668,36.833333333333336,49.16666666666666,killer
3470,28351,Troll,Priest,268,1,1,0,26.0,0.0,2,1,26.0,0.0,0.0,0.0,0.0,0.0,socializer
3471,28355,Undead,Priest,-1,49,70,21,127.66666666666669,3.9477806788511747,2,42,3.6666666666666665,5.666666666666668,16.0,37.16666666666666,91.33333333333331,41.333333333333336,explorer
3472,28358,Undead,Mage,-1,67,70,3,52.5,1.3714285714285714,2,27,4.5,4.0,0.8333333333333334,0.6666666666666666,25.0,23.5,explorer
3473,28362,Undead,Priest,-1,60,61,1,11.0,2.1818181818181817,1,5,4.333333333333333,0.0,0.0,0.0,3.6666666666666665,0.0,socializer
3474,28365,Undead,Mage,161,70,70,0,201.5,0.0,2,65,14.5,0.16666666666666666,31.5,30.83333333333333,58.33333333333334,44.66666666666666,explorer
3475,28376,Tauren,Druid,365,18,27,9,38.333333333333336,5.6347826086956525,2,3,22.83333333333333,0.0,0.0,0.0,0.0,0.0,socializer
3476,28381,Tauren,Shaman,339,1,1,0,2.5,0.0,2,1,2.5,0.0,0.0,0.0,0.0,0.0,socializer
3477,28382,Troll,Hunter,167,70,70,0,265.5,0.0,4,66,18.83333333333333,7.0,21.66666666666667,24.0,90.83333333333331,79.16666666666667,explorer
3478,28391,Orc,Warrior,53,58,63,5,27.33333333333333,4.390243902439025,1,16,3.333333333333333,0.0,0.16666666666666666,1.5,20.666666666666668,3.333333333333333,explorer
3479,28392,Undead,Rogue,-1,12,12,0,6.666666666666668,0.0,1,7,3.1666666666666665,1.1666666666666667,1.5,0.5,0.0,0.0,socializer
3480,28406,Troll,Mage,53,70,70,0,257.1666666666667,0.0,3,56,44.0,40.333333333333336,38.5,43.16666666666666,62.5,53.0,killer
3481,28412,Undead,Warrior,369,70,70,0,109.5,0.0,4,41,7.833333333333332,13.5,10.5,11.666666666666664,23.16666666666667,18.166666666666668,explorer
3482,28413,Tauren,Druid,430,1,1,0,3.1666666666666665,0.0,2,1,3.1666666666666665,0.0,0.0,0.0,0.0,0.0,socializer
3483,28424,Undead,Warlock,-1,6,6,0,2.0,0.0,1,1,0.0,0.0,2.0,0.0,0.0,0.0,socializer
3484,28425,Blood Elf,Paladin,-1,5,5,0,4.333333333333333,0.0,1,1,4.333333333333333,0.0,0.0,0.0,0.0,0.0,socializer
3485,28427,Tauren,Druid,-1,28,62,34,57.5,14.191304347826087,3,34,10.0,0.0,7.833333333333332,25.33333333333333,17.666666666666668,1.1666666666666667,achiever
3486,28437,Troll,Hunter,-1,42,44,2,8.833333333333334,5.433962264150944,1,1,0.0,0.0,0.0,8.833333333333334,0.0,0.0,socializer
3487,28444,Undead,Mage,168,70,72,2,25.0,1.92,2,20,2.0,0.0,1.1666666666666667,2.6666666666666665,4.0,10.166666666666666,explorer
3488,28453,Troll,Hunter,62,70,70,0,240.16666666666663,0.0,3,51,4.333333333333333,5.833333333333332,14.0,14.833333333333336,41.0,35.0,explorer
3489,28459,Troll,Rogue,103,61,61,0,7.333333333333332,0.0,3,3,3.0,0.0,0.0,0.0,4.0,0.0,socializer
3490,28469,Undead,Mage,101,70,70,0,500.5,0.0,2,77,22.83333333333333,47.5,18.83333333333333,32.0,120.83333333333331,106.5,killer
3491,28486,Tauren,Druid,-1,60,75,15,430.33333333333326,0.8365608055770721,4,42,23.5,196.0,3.8333333333333335,1.6666666666666667,70.0,78.16666666666667,killer
3492,28490,Orc,Warrior,167,70,70,0,155.33333333333334,0.0,3,36,10.0,55.33333333333334,34.5,34.333333333333336,52.5,51.83333333333334,killer
3493,28491,Tauren,Warrior,-1,4,6,2,2.833333333333333,16.941176470588232,1,1,0.0,0.0,2.833333333333333,0.0,0.0,0.0,socializer
3494,28493,Orc,Warrior,-1,1,1,0,9.333333333333334,0.0,2,1,9.333333333333334,0.0,0.0,0.0,0.0,0.0,socializer
3495,28497,Tauren,Shaman,103,70,70,0,396.16666666666674,0.0,2,59,12.333333333333336,65.16666666666667,10.166666666666666,9.166666666666666,85.0,74.0,killer
3496,28500,Undead,Mage,243,32,42,10,27.83333333333333,8.622754491017965,1,16,6.833333333333332,0.0,9.0,15.5,2.333333333333333,0.0,achiever
3497,28528,Blood Elf,Mage,215,5,54,49,84.5,13.917159763313613,3,32,12.0,0.0,22.16666666666667,48.83333333333334,12.0,0.0,achiever
3498,28531,Undead,Rogue,220,60,61,1,9.5,2.5263157894736845,2,5,0.5,0.0,0.16666666666666666,0.0,8.833333333333334,0.0,explorer
3499,28555,Troll,Hunter,-1,12,13,1,3.0,8.0,1,3,0.16666666666666666,0.0,1.6666666666666667,0.0,0.0,0.0,socializer
3500,28568,Tauren,Shaman,161,28,51,23,84.33333333333333,6.545454545454546,3,25,8.166666666666666,0.8333333333333334,13.166666666666664,64.16666666666667,9.5,0.0,achiever
3501,28571,Undead,Mage,204,70,70,0,153.0,0.0,3,44,32.833333333333336,29.16666666666667,14.0,11.166666666666664,22.66666666666667,18.0,killer
3502,28581,Undead,Rogue,101,65,70,5,775.6666666666665,0.15470562956596476,3,62,118.16666666666669,323.6666666666667,32.5,39.5,160.0,141.66666666666666,killer
3503,28589,Undead,Warlock,-1,26,70,44,242.5,4.3546391752577325,1,56,15.333333333333336,20.33333333333333,23.33333333333333,62.0,110.0,67.16666666666667,achiever
3504,28597,Undead,Mage,-1,2,2,0,2.833333333333333,0.0,1,1,2.833333333333333,0.0,0.0,0.0,0.0,0.0,socializer
3505,28599,Undead,Priest,282,70,71,1,354.66666666666674,0.06766917293233082,5,58,34.666666666666664,95.66666666666669,28.33333333333333,27.16666666666667,57.16666666666666,50.33333333333334,killer
3506,28604,Orc,Warlock,169,18,18,0,2.333333333333333,0.0,1,2,2.1666666666666665,0.0,0.0,0.0,0.0,0.0,socializer
3507,28610,Troll,Mage,-1,1,1,0,2.333333333333333,0.0,1,1,2.333333333333333,0.0,0.0,0.0,0.0,0.0,socializer
3508,28611,Undead,Priest,282,61,64,3,36.833333333333336,1.95475113122172,2,21,2.0,6.0,2.5,0.6666666666666666,22.66666666666667,16.666666666666668,explorer
3509,28618,Orc,Shaman,200,1,1,0,7.333333333333332,0.0,2,1,7.333333333333332,0.0,0.0,0.0,0.0,0.0,socializer
3510,28622,Undead,Warlock,412,37,51,14,35.833333333333336,9.376744186046512,2,18,8.833333333333334,0.0,2.1666666666666665,24.83333333333333,5.5,0.0,achiever
3511,28628,Orc,Hunter,-1,5,5,0,6.833333333333332,0.0,1,1,6.833333333333332,0.0,0.0,0.0,0.0,0.0,socializer
3512,28635,Orc,Shaman,140,60,71,11,134.66666666666666,1.9603960396039608,4,39,16.166666666666668,8.166666666666666,2.833333333333333,9.666666666666666,56.16666666666666,40.0,explorer
3513,28651,Troll,Rogue,53,70,80,10,487.16666666666674,0.4926445432774546,3,93,29.66666666666667,74.0,15.333333333333336,14.833333333333336,68.0,120.83333333333331,killer
3514,28660,Undead,Warlock,290,56,63,7,54.16666666666666,3.1015384615384622,2,17,5.833333333333332,0.0,0.8333333333333334,6.333333333333332,44.33333333333334,15.166666666666664,explorer
3515,28672,Tauren,Druid,103,70,70,0,41.833333333333336,0.0,3,13,2.333333333333333,0.0,0.0,0.0,16.5,15.666666666666664,explorer
3516,28674,Undead,Warlock,294,28,28,0,2.1666666666666665,0.0,1,1,2.1666666666666665,0.0,0.0,0.0,0.0,0.0,socializer
3517,28675,Tauren,Warrior,-1,1,1,0,2.6666666666666665,0.0,1,1,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,socializer
3518,28677,Orc,Hunter,-1,6,6,0,49.83333333333334,0.0,2,4,48.33333333333334,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0,socializer
3519,28683,Tauren,Hunter,-1,52,60,8,51.0,3.7647058823529416,3,24,2.6666666666666665,0.0,3.1666666666666665,7.5,18.0,0.0,explorer
3520,28690,Blood Elf,Paladin,-1,27,27,0,6.0,0.0,2,4,0.6666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,socializer
3521,28695,Undead,Rogue,103,70,70,0,305.0,0.0,2,50,27.33333333333333,188.5,6.833333333333332,8.5,15.833333333333336,13.0,killer
3522,28699,Undead,Mage,-1,56,68,12,115.5,2.4935064935064934,3,47,14.0,0.0,14.333333333333336,15.0,75.5,36.833333333333336,explorer
3523,28702,Orc,Warlock,189,18,23,5,16.166666666666668,7.4226804123711325,2,13,4.5,1.8333333333333333,4.333333333333333,1.6666666666666667,0.0,0.0,socializer
3524,28710,Orc,Warlock,103,47,70,23,288.8333333333333,1.911136757068668,4,74,31.83333333333333,7.833333333333332,4.666666666666667,21.66666666666667,106.16666666666669,71.33333333333333,explorer
3525,28715,Blood Elf,Warlock,488,2,21,19,11.166666666666664,40.83582089552239,2,7,0.8333333333333334,0.0,8.166666666666666,0.0,0.0,0.0,socializer
3526,28735,Tauren,Druid,189,18,68,50,137.16666666666666,8.748481166464156,2,51,7.666666666666668,1.1666666666666667,21.166666666666668,56.0,51.16666666666666,20.666666666666668,achiever
3527,28738,Orc,Warrior,-1,6,6,0,3.333333333333333,0.0,1,1,3.333333333333333,0.0,0.0,0.0,0.0,0.0,socializer
3528,28743,Troll,Hunter,161,70,70,0,7.833333333333332,0.0,1,8,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,4.333333333333333,4.333333333333333,explorer
3529,28747,Undead,Warlock,-1,60,60,0,2.6666666666666665,0.0,2,5,2.1666666666666665,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,socializer
3530,28749,Troll,Priest,103,70,80,10,1385.5,0.1732226632984482,2,135,174.66666666666663,251.5,51.83333333333334,50.16666666666666,127.83333333333331,176.83333333333337,explorer
3531,28758,Undead,Rogue,9,42,53,11,32.666666666666664,8.081632653061224,1,21,3.0,0.0,3.1666666666666665,22.0,7.833333333333332,0.0,achiever
3532,28765,Troll,Priest,-1,12,12,0,10.5,0.0,1,1,10.5,0.0,0.0,0.0,0.0,0.0,socializer
3533,28775,Undead,Mage,205,35,44,9,29.0,7.448275862068965,2,18,3.5,0.0,3.1666666666666665,22.66666666666667,1.5,0.0,achiever
3534,28782,Orc,Warrior,103,1,70,69,529.0,3.1304347826086962,6,74,43.16666666666666,52.16666666666666,42.833333333333336,51.0,120.5,94.83333333333331,killer
3535,28789,Troll,Shaman,-1,23,24,1,3.0,8.0,1,4,0.8333333333333334,0.0,1.5,1.5,0.0,0.0,socializer
3536,28801,Orc,Hunter,101,65,70,5,426.16666666666674,0.28157997653500194,3,56,5.166666666666667,0.8333333333333334,6.666666666666668,9.0,114.0,101.0,explorer
3537,28845,Tauren,Druid,282,70,71,1,1291.6666666666667,0.018580645161290318,2,72,32.166666666666664,358.33333333333326,59.66666666666666,66.0,336.3333333333333,297.8333333333333,killer
3538,28850,Undead,Mage,-1,10,10,0,2.6666666666666665,0.0,1,1,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,socializer
3539,28851,Undead,Warrior,6,21,22,1,2.6666666666666665,9.0,1,2,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,socializer
3540,28860,Troll,Priest,-1,23,23,0,3.8333333333333335,0.0,1,6,1.6666666666666667,0.0,2.0,1.8333333333333333,0.0,0.0,socializer
3541,28879,Troll,Mage,272,38,39,1,6.666666666666668,3.6,1,9,2.833333333333333,0.0,0.3333333333333333,3.333333333333333,0.0,0.0,socializer
3542,28881,Undead,Mage,-1,70,70,0,444.33333333333326,0.0,2,64,63.5,118.66666666666669,39.333333333333336,48.66666666666666,140.16666666666666,114.5,killer
3543,28885,Undead,Rogue,220,11,11,0,3.6666666666666665,0.0,1,1,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,socializer
3544,28894,Undead,Rogue,-1,18,33,15,36.66666666666666,9.818181818181818,1,16,7.333333333333332,0.0,15.5,9.5,0.0,0.0,achiever
3545,28896,Troll,Rogue,-1,21,22,1,2.5,9.6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,socializer
3546,28904,Undead,Warlock,251,65,70,5,223.66666666666663,0.5365126676602087,3,49,9.0,0.0,51.16666666666666,47.16666666666666,82.5,77.66666666666667,explorer
3547,28915,Orc,Warrior,-1,1,1,0,7.833333333333332,0.0,1,1,7.833333333333332,0.0,0.0,0.0,0.0,0.0,socializer
3548,28928,Undead,Mage,-1,30,31,1,3.1666666666666665,7.578947368421053,1,2,1.1666666666666667,0.0,0.0,2.0,2.0,0.0,socializer
3549,28930,Tauren,Druid,103,70,70,0,263.3333333333333,0.0,2,65,37.333333333333336,41.833333333333336,17.166666666666668,16.166666666666668,47.33333333333334,40.66666666666666,killer
3550,28947,Troll,Rogue,262,1,1,0,9.5,0.0,1,1,9.5,0.0,0.0,0.0,0.0,0.0,socializer
3551,28953,Troll,Mage,101,70,70,0,71.0,0.0,2,29,3.0,0.0,5.833333333333332,5.666666666666668,27.5,22.83333333333333,explorer
3552,28954,Tauren,Hunter,173,60,60,0,5.833333333333332,0.0,1,7,2.333333333333333,1.8333333333333333,1.1666666666666667,0.16666666666666666,0.16666666666666666,0.0,socializer
3553,28955,Tauren,Warrior,171,46,70,24,148.33333333333334,3.88314606741573,2,38,11.333333333333336,0.0,5.833333333333332,26.33333333333333,104.5,53.66666666666666,explorer
3554,28957,Troll,Mage,101,67,70,3,265.6666666666667,0.2710163111668758,2,68,64.16666666666667,46.83333333333334,15.333333333333336,15.166666666666664,56.5,52.16666666666666,killer
3555,28959,Tauren,Shaman,167,26,34,8,47.5,4.042105263157895,2,22,7.5,0.0,15.333333333333336,28.5,14.5,0.0,socializer
3556,28967,Troll,Rogue,23,10,10,0,3.8333333333333335,0.0,2,1,3.8333333333333335,0.0,0.0,0.0,0.0,0.0,socializer
3557,28990,Undead,Rogue,-1,9,31,22,62.5,8.448,1,19,9.5,3.8333333333333335,36.0,18.5,4.0,0.0,achiever
3558,28996,Tauren,Warrior,53,1,41,40,84.16666666666667,11.405940594059405,2,28,10.166666666666666,0.0,35.5,33.5,6.666666666666668,0.0,achiever
3559,29006,Orc,Warrior,-1,70,70,0,14.333333333333336,0.0,2,9,1.1666666666666667,0.0,6.333333333333332,6.166666666666668,8.333333333333334,6.666666666666668,explorer
3560,29021,Blood Elf,Paladin,-1,4,7,3,2.6666666666666665,27.0,1,1,0.0,0.0,2.6666666666666665,0.0,0.0,0.0,socializer
3561,29026,Tauren,Warrior,169,70,70,0,62.0,0.0,2,19,4.833333333333333,21.33333333333333,17.833333333333332,17.333333333333332,27.16666666666667,21.0,explorer
3562,29030,Undead,Priest,35,60,60,0,2.1666666666666665,0.0,2,3,1.0,0.0,0.0,0.0,1.0,0.0,socializer
3563,29037,Undead,Mage,243,70,70,0,379.16666666666674,0.0,4,62,8.833333333333334,77.16666666666667,23.0,24.0,70.16666666666667,58.66666666666666,killer
3564,29052,Troll,Rogue,-1,22,27,5,14.5,8.275862068965518,1,9,3.5,0.0,5.5,6.5,1.6666666666666667,0.0,achiever
3565,29053,Undead,Warlock,-1,21,64,43,156.33333333333334,6.601279317697227,1,41,10.166666666666666,5.0,42.333333333333336,86.5,51.5,8.166666666666666,achiever
3566,29058,Undead,Priest,62,70,70,0,685.1666666666666,0.0,3,56,172.66666666666663,68.33333333333333,37.833333333333336,29.0,79.5,74.5,killer
3567,29073,Undead,Mage,169,70,70,0,149.16666666666666,0.0,2,61,19.666666666666668,7.666666666666668,28.66666666666667,36.5,45.83333333333334,34.166666666666664,explorer
3568,29091,Undead,Rogue,175,70,70,0,9.666666666666666,0.0,3,4,0.8333333333333334,0.0,0.0,0.0,8.5,8.5,explorer
3569,29103,Undead,Rogue,-1,1,21,20,29.66666666666667,16.179775280898877,2,11,5.333333333333333,0.0,22.0,0.0,0.0,0.0,socializer
3570,29106,Undead,Mage,-1,14,16,2,4.0,12.0,1,6,1.0,0.3333333333333333,1.3333333333333333,0.0,0.0,0.0,socializer
3571,29107,Undead,Warlock,161,51,73,22,131.0,4.030534351145039,1,51,5.5,2.0,4.166666666666667,9.5,80.66666666666667,55.0,explorer
3572,29108,Troll,Shaman,101,70,76,6,128.5,1.1206225680933852,1,44,2.333333333333333,21.5,0.5,2.1666666666666665,27.66666666666667,50.66666666666666,explorer
3573,29115,Blood Elf,Paladin,-1,22,30,8,22.33333333333333,8.597014925373134,2,3,6.5,0.0,0.0,5.666666666666668,5.666666666666668,0.0,socializer
3574,29116,Orc,Hunter,-1,8,8,0,2.333333333333333,0.0,1,2,1.6666666666666667,0.0,0.6666666666666666,0.0,0.0,0.0,socializer
3575,29135,Tauren,Druid,204,70,72,2,14.833333333333336,3.235955056179775,2,8,0.6666666666666666,0.0,0.0,0.0,1.0,13.166666666666664,explorer
3576,29137,Undead,Priest,53,30,37,7,33.666666666666664,4.99009900990099,1,14,5.5,0.0,14.5,24.0,6.666666666666668,0.0,socializer
3577,29147,Orc,Warlock,-1,2,2,0,2.333333333333333,0.0,1,5,0.0,0.0,0.0,2.1666666666666665,0.5,0.0,socializer
3578,29163,Orc,Hunter,358,62,70,8,35.333333333333336,5.433962264150944,2,20,4.166666666666667,5.166666666666667,0.8333333333333334,0.8333333333333334,22.16666666666667,15.666666666666664,explorer
3579,29202,Undead,Mage,-1,44,44,0,5.166666666666667,0.0,1,2,5.0,0.0,0.0,0.0,0.0,0.0,socializer
3580,29203,Troll,Rogue,5,46,49,3,9.666666666666666,7.448275862068965,2,9,0.6666666666666666,0.0,0.3333333333333333,6.333333333333332,0.16666666666666666,0.0,socializer
3581,29221,Troll,Rogue,-1,70,71,1,197.8333333333333,0.12131423757371525,1,35,7.833333333333332,0.0,19.0,13.166666666666664,109.33333333333331,89.33333333333331,explorer
3582,29257,Undead,Warlock,90,70,70,0,278.6666666666667,0.0,2,44,120.5,96.83333333333331,9.5,15.0,38.833333333333336,27.16666666666667,killer
3583,29266,Undead,Warrior,-1,2,2,0,6.833333333333332,0.0,1,1,6.833333333333332,0.0,0.0,0.0,0.0,0.0,socializer
3584,29306,Troll,Shaman,-1,1,1,0,6.0,0.0,1,1,6.0,0.0,0.0,0.0,0.0,0.0,socializer
3585,29310,Undead,Warlock,-1,58,68,10,48.66666666666666,4.931506849315068,1,26,4.333333333333333,0.0,1.0,4.0,40.5,19.83333333333333,explorer
3586,29323,Tauren,Warrior,-1,8,12,4,4.333333333333333,22.153846153846153,1,6,0.8333333333333334,0.0,2.6666666666666665,0.16666666666666666,0.0,0.0,socializer
3587,29327,Orc,Shaman,19,41,42,1,5.166666666666667,4.64516129032258,2,9,2.833333333333333,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,socializer
3588,29342,Undead,Rogue,282,62,70,8,488.33333333333326,0.3931740614334471,6,34,79.33333333333333,317.1666666666667,4.833333333333333,2.333333333333333,47.83333333333334,48.5,killer
3589,29346,Tauren,Warrior,-1,60,60,0,2.333333333333333,0.0,1,7,0.5,0.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,0.0,socializer
3590,29350,Undead,Priest,-1,36,36,0,2.6666666666666665,0.0,1,5,0.3333333333333333,0.0,1.5,1.3333333333333333,0.0,0.0,socializer
3591,29362,Tauren,Hunter,243,70,70,0,3.0,0.0,1,9,0.16666666666666666,0.0,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.0,explorer
3592,29395,Troll,Priest,103,70,80,10,1525.666666666667,0.15730828053310028,5,114,35.833333333333336,59.0,107.66666666666669,96.16666666666669,426.16666666666674,470.66666666666674,explorer
3593,29428,Troll,Shaman,-1,1,1,0,4.833333333333333,0.0,1,1,4.833333333333333,0.0,0.0,0.0,0.0,0.0,socializer
3594,29430,Blood Elf,Warlock,-1,2,25,23,26.16666666666667,21.095541401273888,1,12,1.1666666666666667,0.0,21.0,5.0,0.0,0.0,socializer
3595,29447,Tauren,Warrior,104,70,80,10,239.3333333333333,1.0027855153203342,2,62,14.5,0.0,2.833333333333333,3.0,33.0,88.83333333333331,explorer
3596,29452,Troll,Priest,199,63,66,3,93.16666666666669,0.7728085867620751,1,16,2.6666666666666665,0.0,0.16666666666666666,0.5,39.833333333333336,36.0,explorer
3597,29456,Troll,Priest,241,27,30,3,67.33333333333333,1.0693069306930694,2,11,63.16666666666666,0.0,1.1666666666666667,1.1666666666666667,0.3333333333333333,0.0,socializer
3598,29479,Orc,Warrior,-1,60,60,0,7.0,0.0,1,13,0.8333333333333334,0.0,4.833333333333333,1.6666666666666667,0.0,0.0,socializer
3599,29484,Tauren,Druid,-1,1,70,69,291.3333333333333,5.68421052631579,2,54,29.66666666666667,49.0,34.0,66.16666666666667,102.66666666666669,59.5,killer
3600,29487,Tauren,Shaman,101,43,70,27,589.0,1.100169779286927,2,80,16.5,63.83333333333334,27.83333333333333,54.5,172.33333333333337,114.66666666666669,killer
3601,29494,Undead,Warlock,-1,31,46,15,28.66666666666667,12.558139534883725,1,25,4.0,0.0,5.0,14.166666666666664,5.5,0.0,achiever
3602,29505,Undead,Warrior,243,70,70,0,83.5,0.0,2,24,1.8333333333333333,0.0,2.1666666666666665,2.0,26.83333333333333,23.33333333333333,explorer
3603,29510,Troll,Mage,241,24,25,1,2.1666666666666665,11.076923076923077,1,2,0.5,0.0,0.0,0.0,0.0,0.0,socializer
3604,29511,Troll,Hunter,-1,70,80,10,542.3333333333334,0.4425322679778733,5,105,31.66666666666667,77.33333333333333,31.0,35.333333333333336,87.16666666666669,160.33333333333334,killer
3605,29528,Tauren,Warrior,161,68,70,2,192.66666666666663,0.24913494809688586,2,30,11.0,88.0,20.33333333333333,20.166666666666668,54.16666666666666,48.83333333333334,killer
3606,29530,Undead,Warlock,-1,34,36,2,10.833333333333336,4.430769230769231,1,4,0.6666666666666666,0.0,0.16666666666666666,6.0,0.0,0.0,socializer
3607,29539,Orc,Hunter,282,36,70,34,403.16666666666674,2.023976849937991,2,58,34.5,0.0,31.33333333333333,78.16666666666667,218.5,158.33333333333334,explorer
3608,29543,Undead,Priest,104,70,70,0,596.5,0.0,4,52,41.66666666666666,87.83333333333331,18.83333333333333,21.83333333333333,173.16666666666663,165.5,killer
3609,29567,Tauren,Warrior,282,70,70,0,518.6666666666666,0.0,2,68,13.5,17.833333333333332,31.33333333333333,40.16666666666666,211.8333333333333,178.16666666666663,explorer
