ID,race,class,guild,lvl_start,lvl_end,evolution,time_hours,lvl_speed,n_guilds,n_maps,n_city,n_pvp,map_beginner,map_low,map_medium,map_advanced
8873,Troll,Hunter,19,70,70,0,24.0,0.0,2,21,5.333333333333333,0.0,3.3333333333333335,1.1666666666666667,11.0,9.333333333333334
8908,Undead,Warlock,-1,1,1,0,3.6666666666666665,0.0,1,1,3.6666666666666665,0.0,0.0,0.0,0.0,0.0
8924,Troll,Priest,171,50,62,12,52.5,5.485714285714286,1,21,6.833333333333333,0.0,2.1666666666666665,10.333333333333334,37.0,2.6666666666666665
8979,Troll,Hunter,19,61,62,1,4.333333333333333,5.538461538461538,1,6,0.3333333333333333,0.0,0.0,1.8333333333333333,1.6666666666666667,0.8333333333333334
9002,Blood Elf,Mage,-1,2,14,12,7.0,41.14285714285714,1,2,0.0,0.0,5.833333333333333,0.0,0.0,0.0
9010,Tauren,Shaman,19,41,45,4,24.666666666666668,3.891891891891891,1,16,5.166666666666667,0.0,3.3333333333333335,13.333333333333334,7.5,0.0
9014,Blood Elf,Mage,-1,1,12,11,4.166666666666667,63.35999999999999,1,2,0.0,0.0,4.166666666666667,0.0,0.0,0.0
9044,Blood Elf,Paladin,104,70,75,5,894.0,0.1342281879194631,3,89,65.16666666666667,39.833333333333336,38.333333333333336,34.666666666666664,221.33333333333334,182.0
9084,Undead,Warlock,205,70,70,0,447.5,0.0,2,72,7.0,9.333333333333334,40.333333333333336,37.833333333333336,114.33333333333333,95.16666666666667
9085,Orc,Shaman,101,70,75,5,656.5,0.18278750952018277,3,96,36.166666666666664,81.16666666666667,29.333333333333332,25.0,134.5,141.83333333333334
9104,Undead,Priest,5,70,70,0,34.833333333333336,0.0,1,15,2.0,0.3333333333333333,0.0,0.0,8.0,7.666666666666667
9105,Orc,Hunter,-1,19,20,1,2.8333333333333335,8.470588235294118,1,4,1.0,0.0,0.8333333333333334,0.0,0.0,0.0
9118,Tauren,Druid,19,26,27,1,47.833333333333336,0.5017421602787456,2,12,3.5,0.0,27.0,2.8333333333333335,2.1666666666666665,0.0
9152,Tauren,Druid,-1,1,40,39,69.33333333333333,13.5,1,21,7.5,0.0,28.333333333333332,36.166666666666664,6.333333333333333,0.0
9156,Troll,Mage,-1,29,30,1,7.5,3.2,2,6,6.166666666666667,0.0,1.1666666666666667,1.1666666666666667,0.0,0.0
9175,Undead,Priest,161,70,75,5,160.16666666666666,0.7492195629552549,2,46,3.3333333333333335,0.0,2.3333333333333335,3.5,19.666666666666668,36.166666666666664
9194,Undead,Warlock,103,70,70,0,112.0,0.0,2,32,4.333333333333333,4.833333333333333,0.16666666666666666,2.0,46.0,41.166666666666664
9201,Undead,Rogue,266,70,80,10,253.33333333333334,0.9473684210526316,3,59,7.5,14.166666666666666,1.0,2.5,101.83333333333333,126.16666666666667
9221,Orc,Shaman,366,1,1,0,3.1666666666666665,0.0,2,2,2.8333333333333335,0.0,0.0,0.0,0.0,0.0
9230,Tauren,Druid,-1,70,70,0,53.0,0.0,2,22,0.5,1.1666666666666667,5.166666666666667,5.0,16.5,12.666666666666666
9233,Undead,Warlock,101,27,70,43,212.5,4.856470588235294,2,72,20.666666666666668,33.0,8.0,55.333333333333336,76.0,33.5
9237,Undead,Warlock,-1,46,46,0,4.5,0.0,1,4,0.0,0.0,0.0,3.6666666666666665,2.8333333333333335,0.0
9256,Undead,Rogue,19,60,61,1,5.0,4.8,1,8,0.16666666666666666,0.0,0.5,0.6666666666666666,3.1666666666666665,0.3333333333333333
9258,Undead,Mage,-1,3,3,0,4.0,0.0,1,2,3.8333333333333335,0.0,0.16666666666666666,0.0,0.0,0.0
9272,Tauren,Druid,35,70,76,6,270.8333333333333,0.5316923076923077,4,70,17.333333333333332,4.166666666666667,17.833333333333332,19.166666666666668,63.833333333333336,79.66666666666667
9274,Undead,Priest,-1,62,63,1,19.5,1.2307692307692308,2,5,1.5,0.0,0.0,0.0,15.833333333333334,15.0
9297,Troll,Mage,103,70,70,0,228.33333333333334,0.0,3,50,7.833333333333333,110.33333333333333,11.5,10.166666666666666,23.333333333333332,20.333333333333332
9311,Blood Elf,Paladin,189,59,70,11,169.0,1.5621301775147929,3,33,3.5,25.5,6.0,7.166666666666667,107.66666666666667,84.5
9333,Tauren,Warrior,-1,46,46,0,38.0,0.0,1,6,0.0,0.0,3.1666666666666665,13.666666666666666,0.0,0.0
9354,Tauren,Warrior,-1,13,21,8,10.666666666666666,18.0,1,5,0.8333333333333334,0.0,0.3333333333333333,0.0,0.0,0.0
9357,Undead,Priest,5,70,70,0,598.6666666666666,0.0,3,59,16.333333333333332,7.833333333333333,23.0,16.5,124.66666666666667,110.5
9358,Tauren,Warrior,-1,2,8,6,3.3333333333333335,43.199999999999996,1,1,0.0,0.0,3.3333333333333335,0.0,0.0,0.0
9365,Troll,Warrior,5,70,70,0,58.333333333333336,0.0,1,15,2.6666666666666665,4.166666666666667,0.16666666666666666,0.0,6.166666666666667,5.666666666666667
9387,Tauren,Warrior,53,55,56,1,6.0,4.0,1,6,1.6666666666666667,0.0,0.16666666666666666,2.0,4.166666666666667,0.0
9402,Troll,Shaman,243,70,70,0,140.83333333333334,0.0,3,37,25.166666666666668,5.166666666666667,2.0,0.8333333333333334,18.0,11.333333333333334
9404,Tauren,Druid,397,24,30,6,14.333333333333334,10.046511627906977,3,9,7.166666666666667,0.0,6.833333333333333,6.5,0.0,0.0
9407,Undead,Priest,5,61,61,0,3.5,0.0,1,2,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334
9429,Undead,Mage,5,65,70,5,175.33333333333334,0.6844106463878327,2,53,17.333333333333332,20.166666666666668,19.166666666666668,31.5,66.83333333333333,47.833333333333336
9443,Tauren,Druid,19,70,70,0,267.3333333333333,0.0,3,51,36.0,68.0,17.0,17.333333333333332,29.666666666666668,25.666666666666668
9457,Undead,Mage,104,70,80,10,1635.1666666666667,0.14677402915095303,3,103,382.6666666666667,502.6666666666667,87.33333333333333,55.833333333333336,152.66666666666666,182.33333333333334
9469,Tauren,Druid,53,70,70,0,352.0,0.0,2,43,18.166666666666668,130.33333333333334,11.0,14.833333333333334,46.5,38.0
9484,Undead,Rogue,5,70,70,0,4.0,0.0,1,4,0.0,0.0,0.0,0.0,0.5,0.5
9486,Blood Elf,Warlock,101,55,70,15,1214.8333333333333,0.296336946083139,2,62,39.166666666666664,12.333333333333334,97.5,103.33333333333333,324.6666666666667,296.6666666666667
9491,Undead,Priest,5,70,70,0,176.16666666666666,0.0,3,38,6.333333333333333,0.0,2.3333333333333335,3.8333333333333335,19.666666666666668,10.166666666666666
9520,Tauren,Warrior,189,1,70,69,280.3333333333333,5.907253269916766,4,62,32.0,2.0,44.5,64.5,119.66666666666667,58.833333333333336
9531,Tauren,Druid,-1,21,28,7,12.833333333333334,13.090909090909092,1,7,1.8333333333333333,0.0,4.833333333333333,6.666666666666667,2.0,0.0
9557,Orc,Warrior,12,30,63,33,107.5,7.3674418604651155,2,46,11.166666666666666,0.0,9.833333333333334,66.66666666666667,38.666666666666664,0.16666666666666666
9566,Orc,Hunter,189,40,70,30,209.16666666666666,3.4422310756972117,2,42,8.5,42.666666666666664,15.666666666666666,47.0,95.66666666666667,63.666666666666664
9578,Troll,Mage,-1,70,71,1,68.5,0.35036496350364965,1,27,8.5,18.333333333333332,20.5,20.0,25.666666666666668,29.166666666666668
9583,Tauren,Warrior,205,56,64,8,74.83333333333333,2.5657015590200447,1,30,7.5,0.0,1.3333333333333333,12.166666666666666,56.166666666666664,11.5
9584,Troll,Rogue,167,48,59,11,49.333333333333336,5.351351351351351,1,31,7.166666666666667,0.0,6.166666666666667,18.5,28.666666666666668,0.16666666666666666
9593,Tauren,Shaman,294,2,2,0,6.333333333333333,0.0,2,2,6.333333333333333,0.0,0.0,0.0,0.0,0.0
9608,Undead,Warlock,-1,15,16,1,3.5,6.857142857142857,1,5,1.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0
9612,Undead,Mage,-1,21,24,3,9.0,8.0,1,9,0.8333333333333334,0.0,3.5,2.6666666666666665,0.0,0.0
9629,Troll,Rogue,205,38,39,1,2.5,9.6,1,3,0.0,0.0,1.8333333333333333,2.3333333333333335,0.6666666666666666,0.0
9661,Undead,Priest,393,24,80,56,429.1666666666667,3.131650485436893,4,82,43.5,9.166666666666666,30.0,62.166666666666664,136.0,129.66666666666666
9693,Tauren,Shaman,157,68,70,2,88.16666666666667,0.5444234404536862,2,13,1.6666666666666667,0.8333333333333334,16.666666666666668,16.666666666666668,57.666666666666664,52.166666666666664
9695,Undead,Priest,204,70,80,10,326.6666666666667,0.7346938775510203,4,81,18.833333333333332,4.0,13.5,8.333333333333334,27.166666666666668,83.5
9712,Undead,Rogue,161,4,4,0,13.5,0.0,1,1,13.5,0.0,0.0,0.0,0.0,0.0
9756,Blood Elf,Death Knight,-1,4,61,57,26.833333333333332,50.98136645962733,3,24,12.333333333333334,0.0,3.6666666666666665,6.166666666666667,8.166666666666666,0.16666666666666666
9779,Undead,Warlock,104,65,70,5,23.0,5.217391304347826,1,8,0.5,0.0,0.3333333333333333,0.0,12.166666666666666,18.333333333333332
9787,Blood Elf,Rogue,103,48,70,22,449.3333333333333,1.175074183976261,2,78,30.833333333333332,33.166666666666664,29.5,48.333333333333336,156.16666666666666,95.0
9820,Tauren,Warrior,53,70,70,0,3.6666666666666665,0.0,1,6,0.5,0.0,0.0,0.0,1.8333333333333333,1.6666666666666667
9833,Undead,Priest,-1,60,60,0,8.5,0.0,1,7,1.0,0.0,0.16666666666666666,1.6666666666666667,6.833333333333333,0.6666666666666666
9838,Undead,Warlock,-1,43,44,1,5.0,4.8,1,3,0.5,0.0,0.0,4.333333333333333,4.333333333333333,0.0
9868,Undead,Mage,104,69,70,1,23.5,1.021276595744681,1,18,6.833333333333333,0.0,0.5,0.5,10.0,8.166666666666666
9876,Tauren,Warrior,-1,1,6,5,5.0,24.0,1,4,2.0,0.0,3.0,0.0,0.0,0.0
9906,Undead,Priest,53,66,69,3,40.0,1.7999999999999998,2,20,0.5,0.0,0.16666666666666666,2.8333333333333335,24.333333333333332,19.666666666666668
9910,Undead,Mage,282,70,70,0,19.666666666666668,0.0,3,10,8.166666666666666,0.0,1.5,1.5,9.666666666666666,9.333333333333334
9948,Orc,Shaman,19,44,46,2,11.333333333333334,4.235294117647059,2,8,1.3333333333333333,0.0,2.8333333333333335,9.5,0.0,0.0
9950,Troll,Rogue,213,6,6,0,52.0,0.0,2,3,52.0,0.0,0.0,0.0,0.0,0.0
9975,Tauren,Warrior,289,60,60,0,12.0,0.0,2,4,9.833333333333334,0.0,0.0,0.0,1.1666666666666667,0.0
10043,Undead,Rogue,79,70,70,0,30.5,0.0,1,30,2.5,4.166666666666667,1.6666666666666667,0.5,8.166666666666666,5.833333333333333
10044,Orc,Shaman,62,70,70,0,33.833333333333336,0.0,1,17,8.166666666666666,20.333333333333332,0.5,0.16666666666666666,1.6666666666666667,1.5
10098,Tauren,Death Knight,-1,20,58,38,10.0,91.2,1,7,1.1666666666666667,0.0,0.16666666666666666,1.1666666666666667,5.833333333333333,0.0
10107,Undead,Mage,289,60,60,0,27.0,0.0,2,5,24.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666
10109,Tauren,Hunter,5,70,70,0,47.166666666666664,0.0,2,22,6.0,0.0,0.16666666666666666,1.3333333333333333,14.5,11.666666666666666
10187,Undead,Mage,289,70,72,2,83.5,0.5748502994011976,2,49,9.0,3.8333333333333335,12.833333333333334,10.666666666666666,21.666666666666668,25.5
10221,Undead,Warrior,-1,52,71,19,184.16666666666666,2.4760180995475114,2,47,7.166666666666667,0.0,17.333333333333332,29.0,131.66666666666666,85.33333333333333
10223,Orc,Warrior,5,70,70,0,693.1666666666666,0.0,4,61,101.33333333333333,201.16666666666666,21.833333333333332,22.0,141.83333333333334,130.5
10234,Undead,Priest,79,70,70,0,44.666666666666664,0.0,2,27,1.3333333333333333,0.0,1.3333333333333333,2.3333333333333335,12.5,8.666666666666666
10253,Orc,Hunter,430,16,16,0,8.666666666666666,0.0,2,1,8.666666666666666,0.0,0.0,0.0,0.0,0.0
10263,Troll,Rogue,79,57,64,7,79.83333333333333,2.104384133611691,1,29,7.666666666666667,0.0,12.666666666666666,22.833333333333332,38.333333333333336,0.5
10266,Undead,Mage,204,70,80,10,653.0,0.3675344563552833,4,90,59.5,25.5,30.333333333333332,33.5,117.0,145.33333333333334
10269,Troll,Hunter,79,62,68,6,72.33333333333333,1.9907834101382489,1,44,2.5,0.0,6.5,9.666666666666666,44.166666666666664,27.5
10273,Troll,Rogue,-1,10,10,0,2.1666666666666665,0.0,1,2,2.1666666666666665,0.0,0.0,0.0,0.0,0.0
10278,Troll,Rogue,101,13,34,21,45.333333333333336,11.117647058823529,2,21,8.5,0.0,22.333333333333332,16.333333333333332,3.3333333333333335,0.0
10304,Troll,Hunter,-1,2,2,0,2.8333333333333335,0.0,2,1,2.8333333333333335,0.0,0.0,0.0,0.0,0.0
10305,Undead,Warrior,-1,2,2,0,2.8333333333333335,0.0,2,1,2.8333333333333335,0.0,0.0,0.0,0.0,0.0
10311,Orc,Hunter,282,20,24,4,12.0,8.0,2,7,2.3333333333333335,0.0,4.833333333333333,0.0,0.0,0.0
10313,Undead,Priest,-1,70,70,0,255.5,0.0,3,58,41.833333333333336,104.16666666666667,33.166666666666664,36.0,51.333333333333336,47.5
10330,Tauren,Shaman,204,70,70,0,24.666666666666668,0.0,2,14,11.666666666666666,5.0,0.5,0.0,2.6666666666666665,2.1666666666666665
10338,Orc,Hunter,-1,24,28,4,11.833333333333334,8.112676056338028,2,12,1.5,0.0,5.333333333333333,5.5,0.6666666666666666,0.0
10346,Troll,Hunter,-1,70,70,0,3.1666666666666665,0.0,1,6,0.8333333333333334,0.0,0.0,0.0,1.8333333333333333,1.6666666666666667
10356,Troll,Rogue,5,45,53,8,21.166666666666668,9.070866141732283,2,18,1.5,0.0,0.3333333333333333,11.666666666666666,10.166666666666666,0.0
10360,Troll,Rogue,23,60,62,2,15.0,3.2,1,12,2.0,0.0,0.16666666666666666,3.3333333333333335,10.0,0.0
10369,Troll,Shaman,204,70,70,0,46.166666666666664,0.0,2,25,3.3333333333333335,3.8333333333333335,0.8333333333333334,0.6666666666666666,7.5,5.5
10373,Tauren,Druid,204,65,70,5,742.6666666666666,0.16157989228007183,4,63,4.666666666666667,23.5,9.833333333333334,18.5,179.66666666666666,136.0
10377,Troll,Hunter,233,50,70,20,156.83333333333334,3.0605738575982997,2,54,23.333333333333332,0.6666666666666666,8.833333333333334,29.5,84.66666666666667,23.833333333333332
10379,Orc,Hunter,-1,1,32,31,5.166666666666667,144.0,2,9,0.8333333333333334,0.0,2.8333333333333335,3.1666666666666665,0.0,0.0
10399,Troll,Hunter,5,40,47,7,21.5,7.813953488372093,2,8,4.333333333333333,0.0,1.1666666666666667,13.666666666666666,4.666666666666667,0.0
10401,Tauren,Warrior,-1,18,18,0,2.6666666666666665,0.0,1,3,0.5,0.0,0.0,0.0,0.0,0.0
10417,Undead,Priest,103,64,70,6,239.5,0.6012526096033404,3,67,30.166666666666668,49.333333333333336,13.0,10.333333333333334,58.0,33.5
10419,Tauren,Druid,4,60,61,1,37.0,0.6486486486486486,3,14,6.833333333333333,0.0,0.5,2.1666666666666665,9.0,4.333333333333333
10449,Troll,Hunter,-1,5,5,0,4.666666666666667,0.0,1,2,4.333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0
10450,Tauren,Druid,53,67,71,4,99.33333333333333,0.9664429530201344,1,42,18.0,19.5,7.0,3.8333333333333335,23.833333333333332,29.833333333333332
10481,Tauren,Warrior,104,70,80,10,898.5,0.2671118530884808,3,91,105.16666666666667,68.83333333333333,29.666666666666668,30.333333333333332,60.666666666666664,122.33333333333333
10526,Troll,Hunter,-1,20,24,4,7.0,13.714285714285714,1,5,0.6666666666666666,0.0,0.0,1.3333333333333333,1.3333333333333333,0.0
10540,Orc,Warlock,-1,1,1,0,2.3333333333333335,0.0,1,1,2.3333333333333335,0.0,0.0,0.0,0.0,0.0
10543,Undead,Mage,9,70,71,1,338.6666666666667,0.07086614173228346,2,75,27.5,2.3333333333333335,11.0,15.333333333333334,69.66666666666667,51.833333333333336
10544,Tauren,Druid,161,70,70,0,45.333333333333336,0.0,2,15,0.8333333333333334,9.0,0.0,0.0,25.0,25.0
10546,Undead,Rogue,-1,26,32,6,11.833333333333334,12.169014084507042,1,11,1.8333333333333333,0.0,5.666666666666667,7.5,2.3333333333333335,0.0
10568,Undead,Warlock,53,70,71,1,39.333333333333336,0.6101694915254237,1,14,18.666666666666668,4.666666666666667,6.5,5.333333333333333,6.166666666666667,12.5
10592,Undead,Rogue,-1,62,62,0,2.8333333333333335,0.0,1,3,0.0,0.0,0.0,0.6666666666666666,2.1666666666666665,0.0
10601,Undead,Warlock,-1,70,70,0,2.6666666666666665,0.0,1,5,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666
10605,Undead,Priest,79,63,70,7,67.5,2.488888888888889,1,18,2.5,0.0,0.0,0.8333333333333334,44.166666666666664,37.333333333333336
10641,Undead,Warlock,290,70,70,0,304.1666666666667,0.0,2,36,2.8333333333333335,63.333333333333336,12.333333333333334,12.333333333333334,82.0,73.66666666666667
10700,Undead,Priest,-1,70,80,10,139.5,1.7204301075268817,4,44,1.3333333333333333,0.0,8.5,7.833333333333333,22.0,82.33333333333333
10716,Blood Elf,Rogue,-1,2,6,4,3.0,32.0,1,2,0.0,0.0,2.6666666666666665,0.0,0.0,0.0
10720,Troll,Hunter,53,69,71,2,40.666666666666664,1.180327868852459,2,18,2.0,0.0,1.0,0.3333333333333333,19.5,30.666666666666668
10759,Troll,Mage,53,23,70,47,239.66666666666666,4.70653685674548,2,65,18.166666666666668,0.0,28.666666666666668,75.16666666666667,113.5,68.66666666666667
10768,Troll,Hunter,-1,21,21,0,3.5,0.0,1,1,3.5,0.0,0.0,0.0,0.0,0.0
10790,Undead,Mage,103,70,74,4,630.1666666666666,0.1523406506215287,2,69,19.833333333333332,4.5,58.5,56.666666666666664,197.33333333333334,192.5
10808,Undead,Warlock,305,70,80,10,340.6666666666667,0.7045009784735812,3,51,6.666666666666667,0.8333333333333334,52.333333333333336,49.666666666666664,105.0,154.66666666666666
10811,Troll,Mage,90,63,70,7,105.16666666666667,1.5974643423137875,1,29,15.166666666666666,12.833333333333334,2.8333333333333335,3.0,48.0,44.833333333333336
10820,Undead,Mage,5,70,70,0,37.833333333333336,0.0,2,10,4.166666666666667,0.5,0.0,0.0,4.666666666666667,4.666666666666667
10824,Tauren,Shaman,-1,23,23,0,4.0,0.0,1,1,4.0,0.0,0.0,0.0,0.0,0.0
10850,Troll,Priest,282,27,36,9,103.0,2.0970873786407767,1,28,28.833333333333332,21.166666666666668,31.166666666666668,21.333333333333332,3.8333333333333335,0.0
10868,Tauren,Druid,62,70,80,10,266.6666666666667,0.8999999999999999,2,79,31.333333333333332,30.833333333333332,7.666666666666667,7.833333333333333,25.833333333333332,77.5
10900,Tauren,Druid,302,22,22,0,4.5,0.0,2,1,4.5,0.0,0.0,0.0,0.0,0.0
10916,Undead,Rogue,424,8,11,3,4.0,18.0,2,3,1.3333333333333333,0.0,2.6666666666666665,0.0,0.0,0.0
10931,Orc,Warrior,103,40,53,13,40.833333333333336,7.6408163265306115,2,18,4.833333333333333,0.0,1.1666666666666667,29.166666666666668,9.333333333333334,0.0
10946,Undead,Mage,-1,20,22,2,9.5,5.052631578947369,1,4,3.1666666666666665,0.0,6.333333333333333,3.3333333333333335,0.0,0.0
10951,Orc,Warrior,19,20,25,5,11.5,10.434782608695652,1,9,0.6666666666666666,0.0,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.0
10973,Undead,Mage,-1,70,71,1,136.0,0.1764705882352941,2,28,6.5,95.0,1.6666666666666667,0.3333333333333333,3.5,7.333333333333333
11000,Orc,Rogue,93,23,27,4,8.166666666666666,11.755102040816327,2,9,0.16666666666666666,0.0,3.8333333333333335,3.3333333333333335,0.0,0.0
11004,Orc,Hunter,-1,26,30,4,7.666666666666667,12.521739130434781,1,12,1.5,0.0,4.166666666666667,3.8333333333333335,0.0,0.0
11008,Undead,Warlock,60,3,3,0,3.5,0.0,1,1,3.5,0.0,0.0,0.0,0.0,0.0
11022,Undead,Priest,348,7,7,0,5.0,0.0,3,1,5.0,0.0,0.0,0.0,0.0,0.0
11043,Troll,Hunter,165,64,70,6,208.33333333333334,0.6912,10,59,2.3333333333333335,39.166666666666664,12.666666666666666,16.0,61.0,57.333333333333336
11054,Orc,Shaman,-1,1,1,0,2.5,0.0,1,1,2.5,0.0,0.0,0.0,0.0,0.0
11062,Undead,Warlock,-1,70,70,0,44.833333333333336,0.0,2,27,15.5,0.0,2.3333333333333335,2.5,11.166666666666666,2.6666666666666665
11070,Orc,Hunter,-1,70,70,0,35.0,0.0,2,8,0.16666666666666666,0.0,0.0,0.16666666666666666,11.833333333333334,11.833333333333334
11074,Blood Elf,Hunter,-1,4,66,62,211.5,7.035460992907802,1,44,20.166666666666668,0.8333333333333334,55.166666666666664,97.16666666666667,98.66666666666667,25.666666666666668
11087,Undead,Warlock,103,68,70,2,422.6666666666667,0.11356466876971609,2,65,16.166666666666668,84.5,22.833333333333332,26.0,138.0,119.16666666666667
11100,Orc,Hunter,-1,2,70,68,170.0,9.6,1,66,16.333333333333332,0.5,29.0,56.666666666666664,51.0,17.5
11119,Tauren,Druid,-1,41,43,2,5.5,8.727272727272728,1,7,0.8333333333333334,0.0,0.6666666666666666,3.5,0.16666666666666666,0.0
11137,Troll,Priest,79,70,80,10,288.3333333333333,0.8323699421965319,2,75,9.0,6.0,8.833333333333334,10.833333333333334,33.5,95.83333333333333
11139,Undead,Rogue,3,60,60,0,9.5,0.0,1,5,0.0,0.0,0.16666666666666666,1.1666666666666667,9.0,0.0
11173,Blood Elf,Warlock,-1,1,18,17,14.0,29.142857142857142,1,3,0.0,0.0,11.833333333333334,0.0,0.0,0.0
11190,Troll,Shaman,62,70,70,0,60.0,0.0,2,25,1.3333333333333333,0.8333333333333334,9.166666666666666,9.333333333333334,29.833333333333332,27.166666666666668
11194,Tauren,Shaman,90,70,70,0,7.5,0.0,2,13,2.5,0.0,0.0,0.8333333333333334,2.8333333333333335,1.8333333333333333
11203,Tauren,Hunter,-1,39,57,18,33.5,12.895522388059701,1,16,3.3333333333333335,0.0,1.0,20.5,19.666666666666668,0.0
11214,Tauren,Shaman,-1,70,70,0,4.5,0.0,1,6,1.5,1.8333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333
11236,Troll,Hunter,-1,70,70,0,6.5,0.0,2,8,0.0,0.0,0.0,0.0,1.8333333333333333,1.8333333333333333
11273,Orc,Hunter,79,70,70,0,161.0,0.0,2,54,6.833333333333333,19.166666666666668,15.0,18.5,41.5,35.333333333333336
11277,Troll,Hunter,-1,39,45,6,20.166666666666668,7.140495867768595,1,11,0.5,0.0,1.0,18.833333333333332,5.333333333333333,0.0
11291,Troll,Priest,53,70,70,0,102.0,0.0,2,38,8.833333333333334,0.0,4.833333333333333,4.666666666666667,18.0,14.333333333333334
11301,Tauren,Shaman,365,43,70,27,145.16666666666666,4.463834672789897,3,42,13.333333333333334,11.0,9.5,42.5,47.666666666666664,17.0
11316,Undead,Mage,104,70,70,0,442.1666666666667,0.0,4,44,94.5,211.83333333333334,8.0,5.666666666666667,90.66666666666667,87.5
11357,Undead,Warrior,469,26,26,0,3.6666666666666665,0.0,2,1,3.6666666666666665,0.0,0.0,0.0,0.0,0.0
11372,Tauren,Druid,161,21,80,59,307.5,4.6048780487804875,2,84,20.333333333333332,1.5,32.333333333333336,76.33333333333333,102.0,79.16666666666667
11392,Undead,Priest,167,35,70,35,240.0,3.5,2,38,15.833333333333334,0.0,19.0,80.66666666666667,141.33333333333334,83.16666666666667
11393,Undead,Rogue,282,60,70,10,186.66666666666666,1.2857142857142858,2,42,4.833333333333333,6.5,8.833333333333334,14.333333333333334,119.66666666666667,93.5
11452,Troll,Shaman,-1,1,1,0,16.5,0.0,2,1,16.5,0.0,0.0,0.0,0.0,0.0
11455,Undead,Mage,243,57,64,7,40.333333333333336,4.1652892561983474,1,14,4.333333333333333,0.0,0.16666666666666666,2.3333333333333335,29.666666666666668,14.833333333333334
11478,Blood Elf,Warlock,-1,6,48,42,81.66666666666667,12.342857142857142,3,33,12.833333333333334,1.0,16.0,35.666666666666664,4.0,0.0
11504,Undead,Warlock,167,70,75,5,147.16666666666666,0.8154020385050964,3,32,3.0,0.5,16.166666666666668,19.0,77.66666666666667,103.83333333333333
11505,Orc,Warrior,5,70,70,0,23.0,0.0,1,14,0.5,0.0,0.0,0.3333333333333333,8.333333333333334,6.833333333333333
11522,Tauren,Warrior,103,70,80,10,494.5,0.48533872598584427,3,122,33.333333333333336,27.333333333333332,41.666666666666664,50.166666666666664,104.83333333333333,200.66666666666666
11523,Orc,Warrior,-1,1,1,0,19.5,0.0,2,2,19.5,0.0,0.0,0.0,0.0,0.0
11552,Orc,Warrior,55,40,40,0,4.333333333333333,0.0,2,3,2.0,0.0,0.0,1.5,0.0,0.0
11581,Orc,Rogue,-1,70,77,7,74.16666666666667,2.2651685393258423,3,29,6.666666666666667,0.6666666666666666,3.0,2.6666666666666665,24.0,57.5
11585,Troll,Rogue,-1,1,1,0,2.6666666666666665,0.0,1,1,2.6666666666666665,0.0,0.0,0.0,0.0,0.0
11587,Undead,Priest,62,70,70,0,55.333333333333336,0.0,2,33,6.166666666666667,11.333333333333334,0.6666666666666666,1.3333333333333333,5.666666666666667,3.6666666666666665
11589,Undead,Priest,189,1,77,76,1297.6666666666667,1.405599794502954,2,87,346.5,367.5,86.83333333333333,122.83333333333333,229.0,222.16666666666666
11596,Undead,Rogue,-1,14,14,0,22.333333333333332,0.0,1,1,22.333333333333332,0.0,0.0,0.0,0.0,0.0
11601,Tauren,Druid,-1,5,9,4,2.0,48.0,1,1,0.0,0.0,2.0,0.0,0.0,0.0
11606,Troll,Shaman,96,60,60,0,3.3333333333333335,0.0,1,1,0.0,0.0,0.0,0.0,3.3333333333333335,0.0
11609,Tauren,Hunter,62,70,80,10,761.6666666666666,0.3150984682713348,3,129,106.83333333333333,21.0,63.5,46.5,134.66666666666666,211.16666666666666
11610,Tauren,Shaman,-1,46,63,17,48.0,8.5,1,25,11.833333333333334,0.0,1.8333333333333333,14.333333333333334,23.166666666666668,3.5
11615,Blood Elf,Paladin,4,11,80,69,445.6666666666667,3.715781600598354,2,107,15.166666666666666,20.666666666666668,57.333333333333336,86.16666666666667,97.83333333333333,104.16666666666667
11618,Undead,Warlock,-1,60,62,2,7.0,6.857142857142857,1,5,0.3333333333333333,0.0,0.0,0.0,6.5,0.0
11639,Undead,Warlock,167,70,70,0,95.66666666666667,0.0,2,28,5.333333333333333,61.333333333333336,3.5,4.0,4.0,3.5
11643,Tauren,Shaman,-1,17,23,6,18.333333333333332,7.854545454545455,2,7,3.5,0.0,2.1666666666666665,0.5,0.0,0.0
11654,Troll,Death Knight,-1,21,61,40,19.0,50.526315789473685,2,20,4.666666666666667,0.0,1.8333333333333333,8.333333333333334,10.666666666666666,0.0
11675,Tauren,Druid,79,22,70,48,307.1666666666667,3.7504069451980464,2,79,14.333333333333334,11.666666666666666,19.0,39.5,139.0,75.16666666666667
11700,Undead,Priest,-1,60,61,1,6.5,3.6923076923076925,1,10,1.6666666666666667,0.0,0.6666666666666666,0.5,3.6666666666666665,0.0
11705,Undead,Rogue,19,70,71,1,230.66666666666666,0.10404624277456648,2,52,6.0,9.333333333333334,16.333333333333332,17.833333333333332,67.83333333333333,65.66666666666667
